subject,rt,correct,jitter,noise,n200trialerp_c1r,n200trialerplat_c1r,p200trialerp_c1n,p200trialerplat_c1n,goodtrials
8,1,711,70,0.3,-66.3567175974471,165.6015625,26.9696697306325,169.5078125,1
8,1,634,60,0.45,-54.0154840223447,186.109375,55.7950328138562,174.390625,1
8,1,637,80,0.3,-81.4419426895223,149.9765625,50.1895288760128,155.8359375,1
8,1,781,60,0.3,-66.5038078093216,171.4609375,38.8165199137832,149.9765625,1
8,1,565,70,0.3,-107.501144347192,200.7578125,38.3516043147944,183.1796875,1
8,1,689,60,0.6,-35.8878475781738,266.1875,61.1595424560783,181.2265625,1
8,1,766,60,0.6,-29.6808065868085,267.1640625,58.2127565058401,216.3828125,1
8,1,661,70,0.6,-97.2527854368774,274.9765625,43.5439864622747,237.8671875,1
8,1,1192,80,0.6,-19.9277359620568,189.0390625,62.7245276276184,229.078125,1
8,1,821,60,0.45,-46.2253740739533,217.359375,47.0092848857563,222.2421875,1
8,1,912,70,0.3,-50.2001903742977,181.2265625,22.936888742431,208.5703125,1
8,1,776,60,0.45,-85.7274026520507,205.640625,63.8450671613324,149.9765625,1
8,1,792,80,0.45,-80.0989379336862,182.203125,51.3257178958917,189.0390625,1
8,1,762,60,0.6,-34.0263308802399,207.59375,74.8519850004818,178.296875,1
8,1,656,70,0.3,-55.2862444139276,169.5078125,70.767943521001,190.015625,1
8,1,715,80,0.45,-23.0671452414142,254.46875,67.5454973173844,153.8828125,1
8,1,682,70,0.45,-67.6730499548268,205.640625,35.8489501769075,160.71875,1
8,1,538,60,0.6,-56.5545828269443,266.1875,33.9966585630027,149.9765625,1
8,1,516,70,0.45,-37.3502794513071,184.15625,34.2985887949311,213.453125,1
8,1,760,60,0.45,-72.6353548614546,201.734375,55.4274675289488,183.1796875,1
8,1,775,70,0.3,-67.0770269854371,259.3515625,38.4723285317206,215.40625,1
8,1,730,60,0.45,-26.8646000827706,194.8984375,30.3971895141179,176.34375,1
8,1,705,70,0.6,-56.8267516210701,155.8359375,43.6272508291857,207.59375,1
8,1,617,60,0.3,-63.7673186617091,198.8046875,45.099215427348,157.7890625,1
8,1,760,60,0.3,-73.1801960111983,182.203125,34.7643104416272,259.3515625,1
8,1,581,70,0.3,-76.1071585553292,190.015625,27.5632002925443,177.3203125,1
8,1,697,60,0.45,-39.5512627539544,193.921875,40.363306171023,187.0859375,1
8,1,1034,70,0.6,-69.1706253568932,274.9765625,53.9786048258409,158.765625,1
8,1,739,60,0.6,-12.2570211639714,181.2265625,55.190230580941,165.6015625,1
8,1,1031,70,0.6,-50.7161385391238,207.59375,40.1594761553854,185.1328125,1
8,1,892,60,0.6,-57.1781048519694,258.375,28.5113908158129,191.96875,1
8,1,738,60,0.3,-78.9714694752499,181.2265625,45.9477338608599,159.7421875,1
8,1,726,60,0.45,-63.9132202773019,208.5703125,24.1127617118419,160.71875,1
8,1,672,80,0.3,-72.2755236856322,152.90625,51.6760312455326,149.9765625,1
8,1,737,70,0.6,-45.4973234922964,220.2890625,68.6569284879276,149.9765625,1
8,1,756,70,0.3,-89.937079032293,202.7109375,12.7118778178046,157.7890625,1
8,1,857,70,0.6,-62.3647187871151,260.328125,44.4204754106034,163.6484375,1
8,1,788,70,0.45,-39.725002898851,197.828125,39.4349808648573,184.15625,1
8,1,955,60,0.45,-59.2133139061682,261.3046875,44.6127898741626,214.4296875,1
8,1,858,70,0.3,-59.3850207707812,180.25,61.1865191420533,152.90625,1
8,1,774,80,0.45,-46.6129786242855,244.703125,65.783632566535,166.578125,1
8,1,815,80,0.6,-58.861936035554,274.9765625,48.0399855845353,157.7890625,1
8,1,794,60,0.6,-44.7053589513599,274.9765625,50.6337340757911,158.765625,1
8,1,862,60,0.45,-59.9997354722019,174.390625,81.1183033083362,158.765625,1
8,1,826,60,0.45,-38.2037299398068,155.8359375,83.6283870696324,182.203125,1
8,1,882,60,0.3,-67.0289286599503,196.8515625,16.8478425421806,237.8671875,1
8,1,851,70,0.6,-39.954194730649,247.6328125,39.94231762747,200.7578125,1
8,1,605,70,0.45,-43.8054268494993,253.4921875,34.8148900676377,209.546875,1
8,1,970,80,0.6,-40.172485245308,263.2578125,45.0827971965855,180.25,1
8,1,845,70,0.45,-52.4288946890649,249.5859375,22.3611757689967,161.6953125,1
8,1,671,80,0.6,-52.2961376839813,231.03125,67.7300467307005,154.859375,1
8,1,751,80,0.3,-49.2365780249061,198.8046875,54.9639038493722,182.203125,1
8,1,710,60,0.45,-22.6474229312416,274.9765625,70.3555162236684,184.15625,1
8,1,772,70,0.6,-61.9257283065739,270.09375,39.8149089262896,151.9296875,1
8,1,729,60,0.6,-9.38557158480767,149.9765625,63.1380714019728,182.203125,1
8,1,753,80,0.3,-89.5212944102035,218.3359375,44.4596776787191,149.9765625,1
8,1,620,80,0.3,-54.5000386745622,194.8984375,25.8640003987465,160.71875,1
8,1,541,80,0.3,-61.2339380785556,180.25,26.4643139045188,228.1015625,1
8,1,721,80,0.6,-31.7936399781075,246.65625,64.4925376878968,223.21875,1
8,1,693,80,0.3,-68.1967143650367,156.8125,42.8562339146551,152.90625,1
8,1,706,70,0.3,-52.5944574508774,150.953125,33.760305832142,192.9453125,1
8,1,813,60,0.6,-42.7847820092277,256.421875,72.803156575956,156.8125,1
8,1,751,70,0.6,-20.318363000413,274.9765625,69.282013583583,215.40625,1
8,1,791,60,0.6,-26.1433792415597,149.9765625,56.0683175986305,218.3359375,1
8,1,770,60,0.6,-40.2626253882857,274.9765625,32.8906144549762,150.953125,1
8,1,608,60,0.3,-90.3230639592862,196.8515625,61.6431418103552,149.9765625,1
8,1,689,60,0.6,-36.9633092168946,273.0234375,80.1611170520426,159.7421875,1
8,1,742,60,0.45,-50.963545505243,208.5703125,68.1086892574848,153.8828125,1
8,1,760,70,0.3,-42.1141242671915,171.4609375,45.495882685922,162.671875,1
8,1,695,80,0.45,-84.1331236786263,201.734375,58.6764336681219,164.625,1
8,1,866,80,0.3,-48.8087112427902,190.015625,65.3304161568348,224.1953125,1
8,1,616,80,0.3,-39.9094973095924,217.359375,48.2803433294084,190.015625,1
8,1,633,80,0.45,-57.1568945086146,202.7109375,39.0921999768242,242.75,1
8,1,776,70,0.45,-52.0058056442459,202.7109375,43.3473164088334,186.109375,1
8,1,652,60,0.6,-59.0194514985105,149.9765625,75.3949942216064,174.390625,1
8,1,701,70,0.45,-46.7875028294939,198.8046875,24.7589725682529,224.1953125,1
8,1,568,60,0.45,-44.3002283453543,242.75,34.0180498735866,221.265625,1
8,1,661,80,0.3,-38.3704791861537,192.9453125,39.7416746450856,219.3125,1
8,1,665,60,0.3,-21.1909251633179,163.6484375,44.1508398225081,220.2890625,1
8,1,623,60,0.45,-50.4464195197511,202.7109375,42.2616277595378,249.5859375,1
8,1,918,70,0.45,-32.6095054549776,274.9765625,51.9264624543217,149.9765625,1
8,1,614,60,0.45,-80.6505968517758,199.78125,52.117990962884,156.8125,1
8,1,600,70,0.3,-57.9496809992459,184.15625,53.6702280660057,236.890625,1
8,1,540,70,0.3,-77.1426776891246,211.5,49.6308365439156,274.9765625,1
8,1,577,80,0.3,-51.0911622472793,245.6796875,44.2223683568739,149.9765625,1
8,1,730,80,0.3,-58.8182681892694,202.7109375,35.6529539048694,274.9765625,1
8,1,613,60,0.3,-72.9863788648397,196.8515625,33.3405652261049,149.9765625,1
8,1,698,80,0.3,-89.4684435804952,178.296875,34.7415431263728,214.4296875,1
8,1,625,60,0.3,-43.7973714980737,211.5,45.696667279221,188.0625,1
8,1,601,70,0.3,-34.5203485919216,149.9765625,40.1784694225271,225.171875,1
8,1,756,80,0.3,-55.9938565854631,197.828125,46.7029843675124,220.2890625,1
8,1,689,60,0.6,-29.2097524792534,152.90625,38.4775896913416,149.9765625,1
8,1,682,70,0.45,-47.6536649909307,162.671875,28.3824740079244,167.5546875,1
8,1,715,60,0.45,-52.6816973672855,201.734375,52.0000955696004,231.03125,1
8,1,689,60,0.6,-48.2107915740249,271.0703125,36.867699178573,168.53125,1
8,1,717,70,0.3,-102.173115631195,194.8984375,47.3357713953758,155.8359375,1
8,1,805,80,0.6,-44.0574708521174,204.6640625,35.4299249717526,232.984375,1
8,1,681,60,0.6,-61.6216987548822,274.9765625,50.242981023361,180.25,1
8,1,884,70,0.6,-59.685423988067,246.65625,23.4058004206726,198.8046875,1
8,1,736,60,0.6,-42.1497338243908,268.140625,42.6587892196378,187.0859375,1
8,1,702,70,0.45,-55.7536288356113,262.28125,52.9340346108721,228.1015625,1
8,1,792,70,0.45,-67.3316634291515,193.921875,42.7672991358227,149.9765625,1
8,1,887,80,0.6,-53.1615198840207,198.8046875,49.6407671071647,149.9765625,1
8,1,799,80,0.6,-36.5350823401289,274.9765625,73.8174767871783,211.5,1
8,1,820,70,0.45,-68.5770692057647,195.875,32.9484107380341,212.4765625,1
8,1,559,80,0.3,-101.480525503385,197.828125,24.6649482836805,224.1953125,1
8,1,621,70,0.45,-76.4224438419005,184.15625,46.6799077746556,238.84375,1
8,1,685,60,0.45,-45.7939959186965,199.78125,35.6720094378855,188.0625,1
8,1,672,70,0.6,-49.4812713512044,196.8515625,49.7111046367702,237.8671875,1
8,1,694,70,0.6,-61.6688465022471,265.2109375,42.9779527638539,197.828125,1
8,1,841,80,0.6,-47.1848994005936,195.875,47.5059140455189,161.6953125,1
8,1,660,60,0.45,-94.9933623753113,195.875,26.9142267906747,176.34375,1
8,1,555,80,0.45,-32.3682151194963,225.171875,36.6881095389719,214.4296875,1
8,1,860,80,0.45,-34.0959868645476,205.640625,42.908729943995,151.9296875,1
8,1,1262,80,0.6,-53.346804065091,191.96875,50.6067428573507,156.8125,1
8,1,782,60,0.45,-69.3372024828221,246.65625,65.2012940474086,165.6015625,1
8,1,902,80,0.3,-71.7676786449292,176.34375,29.13881427437,227.125,1
8,1,930,70,0.6,-25.8099035587109,214.4296875,61.3721092148594,161.6953125,1
8,1,948,70,0.6,-36.3695817287192,193.921875,73.5314835704957,150.953125,1
8,1,895,80,0.6,-55.7010519569114,206.6171875,39.8120585279043,175.3671875,1
8,1,783,60,0.6,-45.2528782374674,270.09375,39.2626836293087,188.0625,1
8,1,681,60,0.3,-88.6101173847813,175.3671875,53.7103635604471,151.9296875,1
8,1,839,70,0.6,-18.1314893971895,256.421875,39.4780568667494,211.5,1
8,1,522,60,0.3,-74.1614640743877,215.40625,35.6235352000841,193.921875,1
8,1,654,60,0.45,-58.136982931648,274.9765625,44.8071766425869,170.484375,1
8,1,695,60,0.3,-97.6910911170542,207.59375,42.2743278864832,177.3203125,1
8,1,996,70,0.45,-47.0642113284487,274.9765625,20.4823291766915,184.15625,1
8,1,856,80,0.6,-16.3006413716298,247.6328125,36.2984729121262,192.9453125,1
8,1,660,80,0.45,-51.1325632052979,203.6875,70.1682829277941,221.265625,1
8,1,949,60,0.6,-58.4441420244006,274,65.7740622412476,149.9765625,1
8,1,898,70,0.45,-66.0845351352816,204.6640625,32.9768741811825,167.5546875,1
8,1,890,80,0.6,-24.9359411549992,262.28125,43.9416893746672,165.6015625,1
8,1,723,60,0.45,-90.807185819698,221.265625,36.5773550507142,182.203125,1
8,1,653,60,0.3,-55.4806515751787,181.2265625,36.0962723079838,254.46875,1
8,1,849,70,0.45,-69.2143382459623,250.5625,41.2876977445088,228.1015625,1
8,1,846,70,0.6,-39.2491581848382,175.3671875,66.0865426770039,150.953125,1
8,1,692,60,0.3,-56.9114647359797,191.96875,68.4816526895686,158.765625,1
8,1,767,60,0.3,-41.7446136724229,170.484375,17.4536747809804,205.640625,1
8,1,803,70,0.45,-69.0200675097003,194.8984375,47.476480707188,188.0625,1
8,1,766,60,0.45,-25.0994466314949,263.2578125,29.6043859952991,202.7109375,1
8,1,857,70,0.3,-73.6514497961091,204.6640625,30.7855729551914,157.7890625,1
8,1,742,80,0.45,-52.9094663502631,265.2109375,33.5419468738565,154.859375,1
8,1,847,70,0.3,-71.9511297781275,197.828125,30.6709601340134,233.9609375,1
8,1,777,60,0.45,-47.2450921982549,153.8828125,49.187252426045,150.953125,1
8,1,671,70,0.3,-69.4950632963081,203.6875,35.9247636162798,216.3828125,1
8,1,936,60,0.45,-77.6112365614005,211.5,43.494299223233,177.3203125,1
8,1,730,80,0.6,-41.7863242730095,260.328125,30.0807363187054,236.890625,1
8,1,694,70,0.3,-67.8874932824434,191.96875,62.2657058436322,166.578125,1
8,1,823,60,0.6,-45.5766848797214,205.640625,66.417588844836,160.71875,1
8,1,686,60,0.3,-77.4523976894675,176.34375,55.848834744046,233.9609375,1
8,1,808,80,0.3,-74.6652161281301,195.875,25.0357641733731,190.015625,1
8,1,854,60,0.45,-56.2562774317214,220.2890625,63.5036624680064,174.390625,1
8,1,992,70,0.6,-32.2206706868808,166.578125,31.3702080127032,218.3359375,1
8,1,1078,70,0.45,-79.3622373230061,195.875,55.2316333436458,161.6953125,1
8,1,1090,80,0.6,-61.3288531820648,184.15625,58.9199968791988,181.2265625,1
8,1,1182,70,0.6,-41.0875464623566,207.59375,49.7762906921525,219.3125,1
8,1,979,60,0.45,-56.8553230228185,232.0078125,35.9095897405714,229.078125,1
8,1,721,70,0.45,-35.2428263550162,200.7578125,59.705704126002,163.6484375,1
8,1,873,60,0.3,-80.4670905848163,154.859375,23.8876196158598,161.6953125,1
8,1,755,70,0.3,-77.3654377861764,164.625,39.8264499165138,160.71875,1
8,1,948,60,0.6,-50.6821398788983,223.21875,51.5500238171858,185.1328125,1
8,1,785,70,0.3,-72.6653606716088,208.5703125,56.757998140144,241.7734375,1
8,1,1034,70,0.45,-41.9981311031029,169.5078125,33.1556835170445,233.9609375,1
8,1,1111,70,0.3,-45.172369867465,201.734375,54.2614119832655,235.9140625,1
8,1,850,70,0.6,-56.3683188567409,184.15625,62.4757250113246,219.3125,1
8,1,903,60,0.6,-47.9106827898626,190.015625,42.9498362124486,159.7421875,1
8,1,861,60,0.3,-75.7734696305694,214.4296875,44.3504455333383,270.09375,1
8,1,842,80,0.3,-89.929764304157,187.0859375,19.2310836815559,157.7890625,1
8,1,895,60,0.6,-38.3014876325967,264.234375,52.9274000450197,167.5546875,1
8,1,966,70,0.6,-39.2483473639498,241.7734375,30.7240503837271,149.9765625,1
8,1,663,80,0.45,-53.1902021972514,212.4765625,47.3845321211686,237.8671875,1
8,1,751,60,0.45,-44.8385015983658,173.4140625,46.5622569491487,220.2890625,1
8,1,826,70,0.45,-67.4392797866407,187.0859375,101.346586182326,163.6484375,1
8,1,785,60,0.6,-29.8650910887493,155.8359375,28.5949204651713,149.9765625,1
8,1,1009,80,0.45,-47.6255505195649,206.6171875,46.2415195340093,227.125,1
8,1,873,60,0.3,-88.7316774840228,175.3671875,49.254375071906,183.1796875,1
8,1,783,60,0.3,-67.7575191271777,188.0625,57.7647181839262,154.859375,1
8,1,815,60,0.6,-66.2205550377746,261.3046875,62.1557673690848,214.4296875,1
8,1,771,80,0.45,-66.4706979503258,271.0703125,48.9549574722581,158.765625,1
8,1,856,80,0.6,-33.5719688691931,262.28125,69.6945407698212,175.3671875,1
8,1,734,70,0.45,-63.9205662625267,194.8984375,36.4584471836924,154.859375,1
8,1,797,70,0.3,-89.7139949054169,192.9453125,32.3021356202831,215.40625,1
8,1,685,60,0.3,-85.3943242023608,174.390625,30.5845205482337,242.75,1
8,1,891,70,0.6,-65.4314368277863,272.046875,32.9977873833552,165.6015625,1
8,1,1076,60,0.6,-56.0169680364966,261.3046875,37.4338122855666,233.9609375,1
8,1,822,70,0.6,-30.8968981981561,263.2578125,78.34452337175,223.21875,1
8,1,860,70,0.45,-52.1768500620253,274.9765625,60.0071950862817,233.9609375,1
8,1,829,70,0.3,-75.8636072601154,183.1796875,50.6249040640282,156.8125,1
8,1,861,80,0.6,-38.5965179782543,259.3515625,47.3827751286011,160.71875,1
8,1,1072,70,0.6,-34.4300852563526,263.2578125,44.9935389358618,247.6328125,1
8,1,1345,60,0.45,-40.1312277788319,215.40625,63.9923942326509,227.125,1
8,1,823,70,0.3,-71.1323351629863,179.2734375,22.8534619324983,214.4296875,1
8,1,785,70,0.45,-43.6537213972131,207.59375,41.9922643418409,169.5078125,1
8,NaN,NaN,70,0.6,-58.4207808989916,269.1171875,58.7811561576898,171.4609375,0
8,1,696,80,0.6,-72.9617565527419,266.1875,42.9533381400052,149.9765625,1
8,1,768,70,0.45,-46.0566077670698,198.8046875,25.1770840402301,149.9765625,1
8,1,946,80,0.3,-82.2886536428785,198.8046875,9.91924589452729,149.9765625,1
8,1,978,80,0.6,-68.5508216493865,274.9765625,54.5880526256035,224.1953125,1
8,1,920,80,0.45,-60.9322387370947,265.2109375,61.3556742687266,162.671875,1
8,1,1010,80,0.45,-70.0501203312873,189.0390625,41.64265861362,173.4140625,1
9,1,1922,70,0.45,-22.6116029737093,204.6640625,23.0902552895219,172.4375,1
9,1,1429,60,0.6,-28.590569547051,274.9765625,20.7036732580942,229.078125,1
9,1,897,60,0.3,-18.6150638694838,213.453125,20.9625704817343,273.0234375,1
9,0,1126,70,0.3,-25.5225218521798,247.6328125,24.0021384098325,245.6796875,1
9,1,1051,60,0.6,-27.0721077308337,274.9765625,2.14392387040129,230.0546875,1
9,1,716,70,0.3,-27.1734172410983,249.5859375,23.6251191052071,247.6328125,1
9,1,984,80,0.6,-1.74788303716259,262.28125,14.7809399709095,169.5078125,1
9,0,869,80,0.45,-30.4421098176952,249.5859375,28.364135301932,254.46875,1
9,1,1017,70,0.6,-22.5947678456572,274.9765625,12.7403169929361,193.921875,1
9,1,778,80,0.45,-16.4634768300207,235.9140625,28.0178415025357,207.59375,1
9,1,912,60,0.6,-12.5488007554047,186.109375,24.1060468472522,217.359375,1
9,1,797,80,0.45,-27.0455070891405,153.8828125,22.5108346462218,235.9140625,1
9,0,824,80,0.45,-27.9777448610873,186.109375,36.8888059465973,230.0546875,1
9,0,829,80,0.45,-15.1975639640741,240.796875,14.7307246786891,225.171875,1
9,0,825,80,0.6,-1.65501897638705,260.328125,18.5295216039883,238.84375,1
9,0,847,80,0.6,-31.9912503618862,177.3203125,21.3497911701769,220.2890625,1
9,1,858,80,0.45,-32.404540434735,257.3984375,14.9180517550577,197.828125,1
9,1,1011,80,0.6,-19.3859224509391,166.578125,22.9629633946797,203.6875,1
9,1,757,80,0.45,-30.397876834413,273.0234375,24.3932706006946,218.3359375,1
9,1,1795,70,0.6,-27.5164724058244,250.5625,11.4927921619612,251.5390625,1
9,1,983,70,0.6,-17.1258789861483,173.4140625,29.2635357308241,273.0234375,1
9,0,1261,80,0.3,-31.3781526584084,243.7265625,21.4142971961678,225.171875,1
9,0,1168,80,0.45,-0,149.9765625,0,149.9765625,0
9,0,853,80,0.6,-5.42717331978297,199.78125,32.2310687884029,207.59375,1
9,1,642,60,0.6,-31.0757377162485,241.7734375,30.4813835624676,234.9375,1
9,1,1088,80,0.3,-29.516340527377,264.234375,37.3980049553096,232.0078125,1
9,0,816,80,0.3,-27.2931846814957,170.484375,21.1053080470299,256.421875,1
9,1,1035,70,0.6,-16.3610182755764,256.421875,12.6215384926542,215.40625,1
9,1,951,80,0.45,-4.85274531695648,149.9765625,5.51813930484929,150.953125,1
9,1,675,60,0.45,-17.309810181704,260.328125,28.8179342436979,241.7734375,1
9,1,937,70,0.3,-44.027291002474,170.484375,18.9078459765831,246.65625,1
9,1,1359,60,0.45,-18.2184173589596,232.984375,21.8155486925757,178.296875,1
9,0,1059,70,0.3,-16.7987723084017,183.1796875,20.7781151388312,252.515625,1
9,1,1129,80,0.3,-22.0530437014395,168.53125,17.5249006126716,246.65625,1
9,1,1182,70,0.45,-28.4109357950022,238.84375,20.0427339046158,274.9765625,1
9,1,975,60,0.6,-24.9399673888897,269.1171875,28.9613927494652,231.03125,1
9,1,1095,80,0.45,-20.3511768176959,200.7578125,15.9685371882526,229.078125,1
9,1,681,70,0.45,-19.7942426814948,274.9765625,41.5547345796641,209.546875,1
9,1,775,70,0.3,-25.3626553303591,215.40625,29.7254002774512,240.796875,1
9,NaN,NaN,60,0.45,-13.4061990054586,241.7734375,30.2683533299685,228.1015625,0
9,1,1044,80,0.45,-29.7950333888705,268.140625,14.3192167475874,271.0703125,1
9,0,893,80,0.6,-30.9695645078238,250.5625,3.92691164441522,149.9765625,1
9,0,1027,60,0.6,-20.8571350500199,242.75,23.1502713434216,232.984375,1
9,0,1111,60,0.3,-15.8460083045258,153.8828125,19.3844113174325,239.8203125,1
9,1,726,60,0.3,-48.6484961128631,231.03125,19.8660267047593,231.03125,1
9,1,1102,60,0.45,-24.0056928388152,258.375,33.7337142489046,237.8671875,1
9,1,556,80,0.45,-28.4497026688313,173.4140625,10.375211143434,253.4921875,1
9,1,501,60,0.3,-0,149.9765625,0,149.9765625,0
9,1,532,70,0.45,-32.8058668720413,232.0078125,20.7047447497225,232.984375,1
9,1,809,80,0.3,-21.1164792425062,149.9765625,23.1586226028503,247.6328125,1
9,1,859,70,0.3,-32.5236977464239,187.0859375,11.554952536443,171.4609375,1
9,0,921,80,0.45,-25.6876362410503,254.46875,20.5704215340407,219.3125,1
9,0,1111,60,0.6,-17.5226940863795,253.4921875,18.095458463473,239.8203125,1
9,0,1028,80,0.45,-20.9798625905002,263.2578125,18.3100846496129,261.3046875,1
9,1,973,60,0.3,-40.9158277268116,239.8203125,27.204759977939,229.078125,1
9,1,886,80,0.45,-31.9164790044717,273.0234375,24.2439883241662,243.7265625,1
9,0,884,60,0.6,-22.066234542686,149.9765625,17.0934649771148,235.9140625,1
9,1,825,80,0.3,-37.0261121515592,158.765625,18.2418814030482,222.2421875,1
9,0,1583,60,0.6,-0,149.9765625,0,149.9765625,0
9,0,1205,80,0.6,-12.7428442384914,260.328125,21.9137679530208,248.609375,1
9,1,567,60,0.6,-0,149.9765625,0,149.9765625,0
9,1,874,70,0.45,-11.5021727647346,149.9765625,38.7653771961681,230.0546875,1
9,1,674,70,0.3,-25.5695910034554,165.6015625,15.0836168452146,162.671875,1
9,1,728,70,0.3,-40.9500767766424,226.1484375,10.8448408417428,232.0078125,1
9,0,738,70,0.6,-36.6122423646687,258.375,11.7964553971883,245.6796875,1
9,0,712,60,0.3,-18.2457520670285,206.6171875,24.0390636850459,175.3671875,1
9,1,816,80,0.6,-24.108826814828,254.46875,21.6439690231955,214.4296875,1
9,1,483,80,0.6,-22.2312107635435,166.578125,24.4629031061147,242.75,1
9,1,798,80,0.3,-0,149.9765625,0,149.9765625,0
9,1,795,70,0.45,-27.7070095397033,245.6796875,52.96559494483,231.03125,1
9,1,687,60,0.6,-0,149.9765625,0,149.9765625,0
9,0,844,60,0.3,-23.5763575581654,218.3359375,46.1026342033438,238.84375,1
9,0,1031,70,0.6,-25.7440238993068,260.328125,38.5238660446462,245.6796875,1
9,1,1055,60,0.3,-14.724883097676,259.3515625,11.200395962934,243.7265625,1
9,0,1032,60,0.45,-14.3611842697987,241.7734375,27.0769107232185,218.3359375,1
